411|||Another term used for "information". Hence dialing 411 for information.|||Damn she's fine, I am gonna go get the 411 on her.|||1016,178
WTF|||WTF usually refers to 'what the fuck'. It can be used as a question, an exclamation, and many other uses. It is commonly used in internet chatrooms where swearing is censored. The 'W' can be used as what, where, who or when, following by the 'TF' which is always 'the fuck' WTF is usually used with dude or mate|||Example 1: WTF just happened here?Example 2: Dude, WTF!Example 3: WTF did that? Example 3 uses 'who' instead of 'what'|||636,332
mansonite|||Mansonite, A term used to categorize a person that listens Marilyn Manson. This person usualy follows his veiws and points as well as listens to his music, many say they are posers but aren't we all posers? Mansonites usualy go by what he is saying not like "fans" that just listen to his music many of them understand where he is coming from|||Mansonite- I agree with Marilyn Mansons veiws although American aren't as individual as many want them to be there isn't such thing as individuality anymore, am I right? "Goth" Bitch- POSER!|||79,44
mansonite|||term to group listeners and followers of Marilyn Manson, usually with negative connotations if called one by non-mansonites, but no harsh tone if referred to by another mansonite.|||hypocritical "goth" children who judge mansonites so harshly are either blind or eager to perpetuate what they supposedly fight against.|||38,23
mansonite|||In its simplest form, a Mansonite would be someone who listens to Marilyn Manson's music, and also agrees with his ways of thinking. Most likely a frequent poster on the Heirophant. Now a Mansonite could be some real goth who doesnt like to listen to any other stuff but NIN and MM, or it could be some poser type thinking that being a mansonite automatically makes you goth. I am a true Masonite and since when do i cut myself because thats what the goth kids do? i actaully do own clothes that are not just black (or red, if you count that) and i am quite okay with my life (a.t.m.) and i love marilyn manson not only as a band, but as a person as well, and so that is what makes me "real"|||person 1: omg i like totally wuv mawiwyn manson. hes my wittle wuv bunny! im so gothy emo that i cut myself cuz his music tells me to! i am such a mansonite!!!me: you idiot your a stupid emo kid who dresses in black and only listens to marilyn manson because he doesnt want to be called emo.im a true mansonite and so you shutupperson 2: oh...um yeah. i like. marilyn manson.me: im sure...|||41,31
mansonite|||used to be: A poser who listens to Marilyn Manson way too much now: since there are few left, the faithful fans that are still mansonites are the smarter and more interesting minority that gets dissed for no reason by "goths".|||know-it-all goth bitch: Hey you poser mansonite stop whining!! mansonite: you moron if you're so good why does your music sound like crap??  know-it-all goth bitch:hey i never thought of that! *puts on a manson shirt and everybody holds hands and dances*|||20,24
mansonite|||A Mansonite is an avid follower of Marilyn Manson. It is also a derogatory term used by 'real' Goths (as in they think that Mansonites are trying to be goths). The fact that Mansonites usually are from the current generation and not an old fogey that likes Twisted Sister and all that old stuff which is 'where it all started'.....(right..)|||"HAHAHA Wtf, look at that idiot old goth's ripped clothes, what a fuckin tosser, they should go burn some incense or do graveyard shit" "Look at that Mansonite...theyre not as Goth as us, coz they havent spent as long if any time at all being depressed and contemplating suicide, how do they make us think theyre trying to be goths, how dare we care so much what someone else does!~!" What's that? Your'e a fuckin loser that thinks you are really really really hardcore and gothic by paying out manson for trying to be agoth which he isnt anyway?? wow! youre so hardcore, i wish i could slash my wrists as wellas you, or be on welfare as hardcore as you!!!|||20,25
mansonite|||another stupid stereotype used by really thick shits|||All of you prats who think its fun too take the piss out of everyone who is different too them and people who are supposedly "Mansonite" are people who klisten too marilyn mansosn|||7,14
mansonite|||Type of person belonging to the Gothic Subculture who loves Marilyn Manson and tends to copy the Manson makeup/style.|||"I think I'm going for the Mansonite look today instead of the normal cyber-Goth look."|||15,23
kick to the curb|||When something or someone that doesn't bring gratification is cut off.|||Kick to the curb all of your bad habits.|||3,0
loonie|||A Canadian dollar coin, so named, because it has the image of a wild loon on its face, and Queen Elizabeth on the other, it's hard to tell which is which.|||Shoot me a loonie for a pop, I'm thirsty.|||155,33
loonie|||A guy who's trying to get with a female but doesn't know she's pretending to like him for the fun of how stupid he looks for thinking she really likes him.|||Did you see when I took Ben's glasses and playfully ran away. He thought I was flirting. HA HA! What a loonie man.|||9,22
loonie|||Slang for a Canadian Dollar coin, has a picture of a duck on it. Ducks are cool. Oh yea, the reigning British monarch is there too.|||Feel like filling a sock full of loonies and beating some Canadians?|||30,97
loonie|||a crazy person who loves robbie|||abby is such a loonie!|||9,205
spiffylicious|||A kiss so amazingly delicious and stimulating that the only way to describe it is to put spiffy with delicious.  This word cannot be used to describe anything other than the most amazing kiss of your life so far.|||"Man, I miss her, her kisses were just spiffylicious!"|||4,2
spiffylicious|||Similar use to the word spiffy although this has emphasis on being more fun and enjoyable, derived from a combination of funky, cool, and enjoyable|||Man 1: Dude I just got back from my driving test and I passed!!! Man 2: Spiffylicious|||1,0
spiffylicious|||a word created by moi! It can mean anything you want it to mean but it will allways be something positive! Its a word that expresses a person extremely happy feelings about something|||Dave asked me out thats so fing spiffylicious! OMG , i love you , you are just too spiffylicious!|||6,6
tear it down|||What the fuck do you think it means?  Tear it down!  Don't reform it.  Don't rehabilitate it.  Don't replace it with the same damn thing.  Tear it the fuck down!|||"Port of Olympia!""TEAR IT DOWN!""Port of Olympia!""TEAR IT DOWN!""Port of Olympia!""TEAR IT DOWN!"|||13,15
ginch|||Underwear. Usually, but not always, standard men's briefs (tightey-whiteys or y-fronts). Often connotes particularly old, worn-out, dirty, or generally nasty items. Variations include gonch, gaunch, gawnch, or gonchies. Primarily Canadian usage.|||"You think that it's a cinch / to get up in my ginch?" -- Peaches, "The Inch"|||254,126
ginch|||according to the porn industry ginch is a whore of low repute; a slag|||If janice dickenson wasn't famous she would be the biggest ginch in whoredom|||81,60
ginch|||pussy. typically nasty biker pussy||||||113,105
ginch|||Ginch is the area measured lengthwise between a man's ball sack and anus.|||James: Bro my ginch is so sore from last nightDev: I told you not to let her pinch your ginchJames: she couldn't resist, I showed her my 7 inch ginch|||7,6
ginch|||Ginch is an adjective. If someone were to be Ginch, they would have to be pretty awesome and somewhat cool. Typically used to describe how impressive someone is.|||Man, do you see Matt hitting that half pipe? Man he's handling that like a boss. Matt is actually so Ginch.|||3,2
ginch|||Street, gang and surfers' term of an attractive female, especially one regarded as a sexual object or target|||- Do you want Tommy (the dog) in or out ?- Leave him out ! He's chasin' that Calico ginchfrom the track houses again !|||23,24
ginch|||girth inch, the length of the circumference of a penis|||"Dude, I couldn't bottom last night--that guy had mad ginches."|||25,30
Lumberjack|||Euphemism for someone who drops a huge, usually long, piece of shit. As a lumberjack lays logs, this person laid their log into the toilet.|||Aww dude, couldn't you flush the toilet? I did, but the log was too long go down. You lumberjack!|||787,254
Lumberjack|||The lumberjack is an exciting sexual maneuver which should be only attempted by professionals.   In this case, the woman is on all fours and the man enters her from behind (see "doggie style").  Hole choice is completely up to the lumberjack himself.  When he is ready to cum, he yells "TIMmmBERRRrrrr" and takes out the woman's arms with a svelte swooping motion.  The woman then, like a tree, falls to the bed.  During the fall, the woman experiences excitement as well as fear during her zero gravity experience as she realizes impact is imminent.  This leads to the tightening of her vaginal and anal cavities, yielding an astonishing feeling and hence orgasm for the lumberjack. Extra points can be scored on this maneuver by the close and careful placement of the woman in relation to the headboard.  When the woman's arms are taken out, her head slams into the headboard.  Very fun!|||"Why is Nancy wearing a neck brace at work today?" asked coworker Anne.  "I guess her husband gave her the lumberjack last night and she went down quicker 'n a Douglas Fir" responded Jim.|||550,213
