rose petal|||Licking someones asshole in a clockwise circular motion.|||"Billy gave me rose petals and ended up with a tongue full of toilet-paper rollies."|||49,44
rose petal|||A submissive girl who is extremely feminine/delicate and seeks full-time or near-full-time d/s relationships where any "BDSM play" is light and the focus is on the emotional aspects of the relationship. Rose petals often openly display their kink because they do not see it as provocative, unlike the lifestyle of most other submissives (babygirls, slaves, sissies, etc.) This is most commonly shown through the use of accessories such as lace choker necklaces and jewelry featuring a lock.Rose petals strive to be the romantic interests we see in Victorian/Edwardian and fantasy literature, who are typically reserved and graceful. Unlike many other submissives, rose petals do not enjoy being severely hurt, degraded, or humiliated by their dominant partners. In their eyes, dominant/submissive relationships are beautiful and romantic, and should not be tainted in such ways. This type of submissive woman most often seeks a dominant who is also sophisticated and romantic, but has a dark and mysterious edge. When with the right type of partner for them, the rose petal can become very service-oriented and nurturing/soothing. In return, they seek emotional guidance and safety.Not to be confused with submissive wives, babygirls, "little girl" subs, "occasional" kinksters, or vanilla women who happen to be especially feminine. It is also worth noting that rose petals value themselves just as highly as their dominant partners, so they do not commonly use titles or pronoun capitalization.|||Person 1: "How are things going with your new submissive girlfriend?"Person 2: "Not like I expected, dude. All she wanted me to do last night was tie her up with a silk scarf and tickle her with a feather. She asked me to spoon her all night, though. I think she's a rose petal."|||2,1
rose petal|||The act of twisting a broken bottle into someone's skin, to inflict damage|||Matt smashed his beer on the counter and then gave that fool a rose petal|||52,55
rose petal|||after shaving ones pubes, place on bed and have intercourse|||Oh baby, I just rose petaled the bed; now lets do it!|||41,110
adapt|||A crazy sick biller with a good personality. As a good youtube bit has a lisp|||Adapt: " the the fuck is good motha fuckin FaZe Adapt here"|||10,16
sympathy card|||The gesture towards egalitarianism made by a bartender or server whenhe or she asks for ID from everyone in a group, even though only one person inthe group actually appears to be underage.|||"Becca's 29, but since she looks like she's about 16, we all got thesympathy card."|||9,3
sympathy card|||an underwelming jester of guilt.|||I know you're going through the deepest sadness in your life, here's a picture of a  daffodil, hope it all works out for you.That's why i should have my own sympathy card company. On the front would be a duckbilled platypus playing checkers with a rhino, and in the back round there would be a hot dog holding up a lemonade stand at gun point. When you opened it, it would just say "the world is messed up, man."|||9,7
sympathy card|||A holiday card you get just because you sent one to someone who didn't care enough about you to send one first. Usually arrive around December 24th.|||Honey, that loser Shawn sent us a Christmas card again, I guess we should send him a Sympathy Card.|||1,3
honeymoon|||Basically a holiday after ones wedding, purely for sex in a foriegn country.|||"We had our best sex on our honeymoon"|||436,118
honeymoon|||1. Where you can proudly "moon" your new "honey" in private after the wedding--hence the word. 2. What I will never have because women don't like me. 3. Utter bliss where a brand-new, nieve married couple goes to consumate their marriage and have a giant 7-day orgy, without feeling guilty anymore.  You shut the door and don’t ever come out.   4. You better enjoy it, because it’s the best and perhaps last time you will have sex if you remain married to each other.  5. The last time a couple has sex.|||When you are young, your honeymoon is Niagra. Fifty years later, its viagra.|||288,121
honeymoon|||honeymoon a honeymoon is where a couple who was just married go to be alone and to have sex|||jake and bethany said the sex on their honeymoon was great and they enjoyed time away from other people.|||169,75
honeymoon|||The word "honeymoon" first appeared in English in the 1500s. The first citation of the word appeared in a 1552 glossary printed in England, called Abcedarium Anglico Latinum.   "Honeymoon" is derived from the ancient Germanic custom of having newly-weds drink mead (the 'drink of love') for a whole moon (month) in order to encourage fertility, and a male child in particular.  The history of mead has roots in royalty, religion, sex, and violence throughout the ages of time and cultures of the world. Mead is almost certainly the oldest alcoholic beverage known to man and likely discovered before the wheel was invented.  Mead has for centuries been renowned as an aphrodisiac, and mead's real claim to fame is in its origins in wedding celebrations, hence the word "honeymoon."  Mead was traditionally drunk during the month-long celebrations following weddings to insure fertility and the birth of sons. Some customs sent the bride to bed and then filled the bridegroom with mead until he could no longer stand. He was then delivered to the bride's bedside to sire a son that very night. If, per chance, the bride did, in fact, bear a son nine months later, the maker of the mead was complimented on its quality.|||Jason: How was your honeymoon, Jack?Jack: Super! Drank lots of honey and made passionate love to Jill for a full month. She is now pregnant with our first baby boy.|||89,41
honeymoon|||It was the accepted practice in Babylonia 4,000 years ago that for a month after the wedding, the bride's father would supply his son-in-law with all the mead he could drink.  Mead is a honey beer, and because their calendar was lunar based, this period was called the honey month, which eventually came to be known as the honeymoon.|||Credit - www.alaskanbeer.com|||125,88
honeymoon|||when a married couple spend their wedding night removing their pants and displaying thier asses to one another in a ritualistc fashion.|||They said they found Jane on the recieving end of the Honeymoon when they found her dead do to anal suffication|||77,99
Flossie|||a chick who is very cute, Hot babe, Milf. Whatever just as long as they are cute.|||Damn yo that flossie wants to give me domerz.|||93,59
Flossie|||An innocent name referencing a vagina, often used when speaking with children about hygiene.|||Little Eva, don't forget to wipe your flossie when you pee.|||19,41
Flossie|||A flossie, not to be confused with a nasty, is someone who doesn't bathe regularly, has pretty funky breath, and may or may not have an overall greasy appearance. The real difference is that flossies have an excuse, such as being slightly off or molested as a child. Or just being really, really stupid.They are generally socially fucktarded, gullible, and are the subject to bullying.Flossies can be good friends with nasties and are usually in their company.It is more socially acceptable to become friends with a flossie.|||Flossie: A bunch of people told me I should try out for the talent show!Flossie's friend: What do they want you to do?Flossie: Animal noises.Flossie's friend: Oh god, no.|||5,30
Flossie|||blonde girl that uses phrases such as 1. you are my mummeh2. you are my sugar daddeh even though you are a womanthing!3. GANGBANG4. don't you just want to put it in a box and rape it5. Steve he ish a marshmallow!6. ORGY!7. up the arse or what? Also really loves heavy metal music|||"I watched queen of the damned with a Flossie last night! She was so random and thinks KoRn are great!" "Flossie said gangbang and that is what we did." "Flossie says steve he is a marshmallow!" "Flossie takes it up the arse." "Flossie's mummeh is Batman!"|||25,103
loony tune|||Based on the fantastic Loony Tune cartoons of the 1940's & '50's that featured Bugs Bunny, Daffy Duck, and a host of other memorable cartoon characters, many featuring the truly schizoid voices of Mel Blank. Thus a loony tune is a take-off on these cartoon characters - meaning a person's out of touch in a loopy, goofy, sarcastic kind of way - flaky but right on too.|||"Did you see Bruno at the party last night?""I saw him. Since he started that smack thing, guy's a fucking loony tune. Dive off the third-floor motel balcony into the pool & split the take for someone passing the hat or taking bets.""Bruno, man. I saw him fold a coat hanger & put it in his fucking mouth in 60 seconds. Forty bucks take home, tax free. Loony tune, man. Tres unstable."|||1,0
